chr1	22533665	22533967
chr1	22805748	22805870
chr1	22805983	22806126
chr1	22873971	22874527
chr1	22922283	22922561
chr1	23060895	23061051
chr1	23101727	23102240
chr1	23107201	23107317
chr1	23256019	23256399
chr1	23256644	23256765
chr1	23256899	23257038
chr1	23301456	23301632
chr1	23302200	23302580
chr1	23304532	23304603
chr1	23355945	23356112
chr1	23378904	23379103
chr1	23382595	23382960
chr1	23383087	23383401
chr1	23761858	23761966
chr1	23762092	23763304
chr1	23782373	23782671
chr1	23784754	23784845
chr1	23785502	23786125
chr1	23786256	23786479
chr1	23885339	23885609
chr1	23921731	23921975
chr1	23922207	23922476
chr1	24002104	24002263
chr1	24005474	24005707
chr1	24099712	24100445
chr1	24263567	24263873
chr1	24264385	24264506
chr1	24264667	24264806
chr1	24361548	24362010
chr1	24362759	24362836
chr1	24419013	24419137
chr1	24419520	24419839
chr1	24453586	24453710
chr1	24496460	24496826
chr1	24550248	24550348
chr1	24550501	24550623
chr1	24586596	24587178
chr1	24587391	24587509
chr1	24595312	24595440
chr1	24678549	24679287
chr1	24709713	24709807
chr1	24721409	24721791
chr1	24804130	24804325
chr1	24807113	24807872
chr1	24808032	24808416
chr1	25015552	25015904
chr1	25178790	25178895
chr1	25508597	25508753
chr1	25829413	25829552
chr1	25829924	25830046
chr1	25830195	25830416
chr1	25918538	25918619
chr1	26232620	26232795
chr1	26349345	26349500
chr1	26350980	26351057
chr1	26353155	26353283
chr1	26414320	26414426
chr1	26415097	26415200
chr1	26415416	26415948
chr1	26420784	26420927
chr1	26470501	26470707
chr1	26474305	26474809
chr1	26474937	26475105
chr1	26475830	26476140
chr1	26548368	26548502
chr1	26592239	26592495
chr1	26615711	26615842
chr1	27032710	27032958
chr1	27136928	27137047
chr1	27139826	27139928
chr1	27180482	27180589
chr1	27181282	27181440
chr1	27181553	27181805
chr1	27185428	27185515
chr1	27186932	27187101
chr1	27194164	27194310
chr1	27194448	27194980
chr1	27276577	27276718
chr1	27307832	27307953
chr1	27443108	27443277
chr1	27730205	27730405
chr1	27730638	27731024
chr1	27733041	27733323
chr1	27734017	27734130
chr1	27735398	27735610
chr1	27735868	27736126
chr1	27755224	27755290
chr1	27942439	27942688
chr1	28171060	28171292
chr1	28175508	28175611
chr1	28249674	28249818
chr1	28250000	28250239
chr1	28250585	28251163
chr1	28456274	28456510
chr1	28458356	28458683
chr1	28458816	28459019
chr1	28801216	28801330
chr1	28801610	28801897
chr1	28889407	28889728
chr1	28910482	28910669
chr1	29082755	29083057
chr1	29368333	29368744
chr1	29586296	29586445
chr1	29604959	29605192
chr1	29658858	29658903
chr1	29698416	29698570
chr1	29698687	29698898
chr1	29699489	29699919
chr1	29791368	29791469
chr1	29942934	29943066
chr1	29944529	29944606
chr1	29946994	29947153
chr1	29947488	29947936
chr1	29948067	29948208
chr1	29948895	29949014
chr1	30042271	30043424
chr1	30047112	30047235
chr1	30066847	30067279
chr1	30090067	30090187
chr1	30090338	30090655
chr1	30310474	30311255
chr1	30333270	30333575
chr1	30370924	30371733
chr1	30574212	30574394
chr1	30575731	30575863
chr1	30639023	30639138
chr1	30687760	30688119
chr1	30689847	30690264
chr1	30769720	30769838
chr1	30803983	30804413
chr1	30804552	30804668
chr1	30853774	30853903
chr1	30873172	30874002
chr1	30914013	30914160
chr1	30949072	30949472
chr1	30949651	30950187
chr1	31005522	31005617
chr1	31127913	31128161
chr1	31416465	31416573
chr1	31470157	31470674
chr1	31473538	31473713
chr1	31492364	31492588
chr1	31730631	31730911
chr1	31734448	31734671
chr1	32066431	32066544
chr1	32066712	32066813
chr1	32074399	32074561
chr1	32172596	32172896
chr1	32378296	32378551
chr1	32588472	32588647
chr1	32794563	32794781
chr1	32916033	32916145
chr1	33020054	33020135
chr1	33046050	33046423
chr1	33256693	33256818
chr1	33305624	33305846
chr1	33583023	33583196
chr1	33638100	33638321
chr1	33670179	33670314
chr1	33670432	33670570
chr1	33720069	33720426
chr1	33723932	33724020
chr1	33739860	33740016
chr1	33746769	33746985
chr1	33749088	33749189
chr1	33754355	33754458
chr1	33756607	33757277
chr1	33757730	33757918
chr1	33777324	33777500
chr1	33813962	33814691
chr1	33826377	33826642
chr1	33838383	33838657
chr1	33838994	33839092
chr1	33907014	33907243
chr1	33907458	33908268
chr1	33908389	33908662
chr1	33908866	33909049
chr1	34006103	34006236
chr1	34011195	34011295
chr1	34011431	34011850
chr1	34011995	34012119
chr1	34016903	34017121
chr1	34036279	34036466
chr1	34069298	34069420
chr1	34086336	34086468
chr1	34113959	34114178
chr1	34114613	34114739
chr1	34116399	34116668
chr1	34117317	34117385
chr1	34133018	34133169
chr1	34164244	34164450
chr1	34174608	34174717
chr1	34177766	34178194
chr1	34179505	34179970
chr1	34181863	34182240
chr1	34188586	34188897
chr1	34189357	34189551
chr1	34190983	34191073
chr1	34191733	34191908
chr1	34192162	34192488
chr1	34201019	34201348
chr1	34202648	34202968
chr1	34212241	34212364
chr1	34224449	34224560
chr1	34228177	34228258
chr1	34228655	34229182
chr1	34236517	34236699
chr1	34237306	34237840
chr1	34247755	34247951
chr1	34250720	34250955
chr1	34252943	34253258
chr1	34257751	34258239
chr1	34262059	34262180
chr1	34263363	34263861
chr1	34264465	34264598
chr1	34270872	34271063
chr1	34274179	34274261
chr1	34275639	34275976
chr1	34276260	34276460
chr1	34289487	34289783
chr1	34291674	34291824
chr1	34292876	34293514
chr1	34294457	34294746
chr1	34295168	34295568
chr1	34297189	34297286
chr1	34298735	34298994
chr1	34301871	34301937
chr1	34302097	34302203
chr1	34302493	34302605
chr1	34302879	34303067
chr1	34308195	34308268
chr1	34347534	34347888
chr1	34348579	34348768
chr1	34348897	34349429
chr1	34351055	34351346
chr1	34417700	34418285
chr1	34432512	34432647
chr1	34432833	34433145
chr1	34434867	34435158
chr1	34439036	34440139
chr1	34459474	34460353
chr1	34472832	34473258
chr1	34485664	34485792
chr1	34536416	34536560
chr1	34560835	34561022
chr1	34579558	34579937
chr1	34605242	34605362
chr1	34635728	34635950
chr1	34678097	34678215
chr1	34678392	34678545
chr1	34750322	34750850
chr1	34801761	34801889
chr1	34806185	34806335
chr1	34842674	34843145
chr1	34849954	34850174
chr1	34915429	34915552
chr1	34917606	34917736
chr1	34918882	34919025
chr1	34929376	34930344
chr1	34930479	34930625
chr1	35048818	35048938
chr1	35271398	35271502
chr1	35316768	35316868
chr1	35317613	35318190
chr1	35414285	35414443
chr1	35788628	35788942
chr1	35789589	35789756
chr1	35789893	35790134
chr1	35793757	35793912
chr1	35795268	35795455
chr1	35890210	35890327
chr1	35898254	35898366
chr1	36068095	36068680
chr1	36068963	36069201
chr1	36087276	36087378
chr1	36103583	36104176
chr1	36140416	36140498
chr1	36140874	36140995
chr1	36192061	36192200
chr1	36243926	36244444
chr1	36254937	36255207
chr1	36256012	36256109
chr1	36269232	36269698
chr1	36307649	36307968
chr1	36368727	36369307
chr1	36408632	36408893
chr1	36444918	36445344
chr1	36471327	36471456
chr1	36471568	36471793
chr1	36471935	36472435
chr1	36499520	36499661
chr1	36511695	36512013
chr1	36512159	36513152
chr1	36520749	36520862
chr1	36546952	36547291
chr1	36547435	36547487
chr1	36549969	36550107
chr1	36552770	36553016
chr1	36556864	36558336
chr1	36558452	36558572
chr1	36682823	36683439
chr1	36691261	36691503
chr1	36691616	36692047
chr1	36701767	36701864
chr1	36709705	36710045
chr1	36759109	36759295
chr1	36770857	36771184
chr1	36779040	36779310
chr1	36781721	36781872
chr1	36784878	36785040
chr1	36785186	36785710
chr1	36939039	36939506
chr1	36939637	36940143
chr1	37029016	37029487
chr1	37142604	37142783
chr1	37181419	37181468
chr1	37200657	37200802
chr1	37209174	37209398
chr1	37218760	37218878
chr1	37261251	37261961
chr1	37278925	37279042
chr1	37280254	37280673
chr1	37283197	37283506
chr1	37299841	37300508
chr1	37319377	37319505
chr1	37429815	37430046
chr1	37430209	37430400
chr1	37533008	37533130
chr1	37540393	37540598
chr1	37540755	37541106
chr1	37541262	37541383
chr1	37579890	37580049
chr1	37612004	37612103
chr1	37612280	37612670
chr1	37639044	37639161
chr1	37719392	37720102
chr1	37774008	37774347
chr1	37778349	37778495
chr1	37864644	37865514
chr1	37875332	37875825
chr1	37890222	37890397
chr1	37946916	37947086
chr1	37996872	37997166
chr1	37997284	37997455
chr1	37997872	37998209
chr1	37998383	37998676
chr1	38129075	38130209
chr1	38197920	38198092
chr1	38210097	38210527
chr1	38218281	38218405
chr1	38225778	38225946
chr1	38267884	38268011
chr1	38268274	38268383
chr1	38358889	38359364
chr1	38470803	38470914
chr1	38536905	38536936
chr1	38537105	38537280
chr1	38557478	38557580
chr1	38582916	38583046
chr1	38585805	38586040
chr1	38601514	38601590
chr1	38626759	38627071
chr1	38627199	38628040
chr1	38704971	38705372
chr1	38708684	38708880
chr1	38746645	38746922
chr1	38797532	38798007
chr1	38835802	38836605
chr1	38865639	38865772
chr1	38897488	38898203
chr1	38918475	38918702
chr1	38946063	38946169
chr1	38987500	38987801
chr1	38987969	38988121
chr1	38994777	38994809
chr1	38995874	38996038
chr1	39045623	39045793
chr1	39081560	39081791
chr1	39177412	39177600
chr1	39192912	39193644
chr1	39193773	39193998
chr1	39194127	39194461
chr1	39194872	39194997
chr1	39284941	39285100
chr1	39287427	39287501
chr1	39299026	39299214
chr1	39312767	39312887
chr1	39345190	39345515
chr1	39362246	39362347
chr1	39367487	39367649
chr1	39367948	39368144
chr1	39368294	39368718
chr1	39425177	39425297
chr1	39435007	39435096
chr1	39455688	39455808
chr1	39478001	39478184
chr1	39478652	39478983
chr1	39535807	39536366
chr1	39576535	39576832
chr1	39577407	39577631
chr1	39588960	39589138
chr1	39597480	39597692
chr1	39597818	39598003
chr1	39650379	39650769
chr1	39650897	39651026
chr1	39651152	39651425
chr1	39720819	39721161
chr1	39734220	39734308
chr1	39734504	39734688
chr1	39834943	39835288
chr1	39871650	39871742
chr1	39891097	39891442
chr1	39900516	39901186
chr1	39901331	39901451
chr1	39901921	39902135
chr1	39936018	39936320
chr1	39962131	39962233
chr1	40148018	40148158
chr1	40212306	40212465
chr1	40212874	40212973
chr1	40266592	40266812
chr1	40307345	40307704
chr1	40308468	40308514
chr1	40325301	40325583
chr1	40325810	40326003
chr1	40458177	40458561
chr1	40498376	40498701
chr1	40600889	40601047
chr1	40680688	40680793
chr1	40680982	40681758
chr1	40681883	40682077
chr1	40698370	40698477
chr1	40699494	40699587
chr1	40743946	40744177
chr1	40767808	40767952
chr1	40790560	40790796
chr1	40796878	40797165
chr1	40805794	40805976
chr1	40874613	40874969
chr1	40889857	40889993
chr1	40942913	40943022
chr1	41035084	41035215
chr1	41056151	41056298
chr1	41088305	41088767
chr1	41090836	41090929
chr1	41182972	41183057
chr1	41429152	41429389
chr1	41994144	41994225
chr1	42137493	42137824
chr1	42229856	42230033
chr1	42230599	42230897
chr1	42244120	42244317
chr1	42246547	42246644
chr1	42352590	42352704
chr1	42388401	42388514
chr1	42416134	42416270
chr1	42491728	42492072
chr1	42539665	42540019
chr1	42540246	42540353
chr1	42684496	42685054
chr1	42686310	42686509
chr1	42686805	42686971
chr1	42693424	42693686
chr1	42694835	42695239
chr1	42695391	42695997
chr1	42696658	42697104
chr1	42697478	42698062
chr1	42698182	42698888
chr1	42699546	42699666
chr1	42713141	42713730
chr1	42851181	42851683
chr1	42851851	42852145
chr1	42922997	42923125
chr1	42952996	42953616
chr1	43032470	43033127
chr1	43092216	43092668
chr1	43098444	43099113
chr1	43123572	43123882
chr1	43163637	43164063
chr1	43189094	43189197
chr1	43226305	43226495
chr1	43445499	43446430
chr1	43469482	43469579
chr1	43513287	43513451
chr1	43553889	43554259
chr1	43554423	43554554
chr1	43618656	43618896
chr1	43690641	43690739
chr1	43777751	43778768
chr1	43827315	43827608
chr1	43827764	43827890
chr1	43828024	43828136
chr1	43854883	43855154
chr1	43888271	43888468
chr1	43898165	43898328
chr1	43898599	43898747
chr1	43933537	43933855
chr1	43934208	43934482
chr1	44027315	44027426
chr1	44101621	44101754
chr1	44102109	44102321
chr1	44102433	44102744
chr1	44118621	44119018
chr1	44119208	44119483
chr1	44119641	44119755
chr1	44147391	44147478
chr1	44147616	44147782
chr1	44147903	44148281
chr1	44198740	44199153
chr1	44212510	44212609
chr1	44212743	44212870
chr1	44245156	44245298
chr1	44285306	44285520
chr1	44290875	44291054
chr1	44291169	44291289
chr1	44316023	44316186
chr1	44348652	44348887
chr1	44360644	44360865
chr1	44374911	44375617
chr1	44381035	44381242
chr1	44438832	44439055
chr1	44480561	44480659
chr1	44491113	44491685
chr1	44551619	44552233
chr1	44552389	44552480
chr1	44608095	44609154
chr1	44692736	44693301
chr1	44728623	44728752
chr1	44825681	44825807
chr1	44825960	44826069
chr1	45165494	45166210
chr1	45205084	45205986
chr1	45557578	45557745
chr1	45563495	45563572
chr1	45610967	45611057
chr1	45612846	45613015
chr1	45734247	45734512
chr1	45735218	45735582
chr1	45737534	45737689
chr1	45739040	45739175
chr1	45768559	45769677
chr1	45795037	45795249
chr1	45795427	45795817
chr1	45925561	45925788
chr1	46066940	46067070
chr1	46088898	46089205
chr1	46181053	46181230
chr1	46234175	46234287
chr1	46383220	46383406
chr1	46425529	46425671
chr1	46562901	46563145
chr1	46666140	46666270
chr1	46707881	46708145
chr1	46852775	46853421
chr1	46853625	46853746
chr1	46905085	46905274
chr1	46978948	46979313
chr1	46997440	46998060
chr1	47070866	47070993
chr1	47105902	47106031
chr1	47149312	47149550
chr1	47181279	47181537
chr1	47194169	47194380
chr1	47226447	47226705
chr1	47366341	47366449
chr1	47456466	47456781
chr1	47629055	47630319
chr1	47721068	47721177
chr1	47721347	47721436
chr1	47787075	47787434
chr1	47842217	47842355
chr1	47957893	47958125
chr1	47969207	47969834
chr1	47970635	47970861
chr1	47971680	47972001
chr1	48089138	48089654
chr1	48090160	48090295
chr1	48092377	48092556
chr1	48093975	48094154
chr1	48231674	48231855
chr1	48328003	48328126
chr1	48333212	48333362
chr1	48354515	48354665
chr1	48361048	48361211
chr1	48361375	48361913
chr1	48362097	48362226
chr1	48362917	48363001
chr1	48363170	48363290
chr1	48423865	48424159
chr1	48466976	48467248
chr1	48673443	48673582
chr1	48737855	48738174
chr1	48740302	48740431
chr1	48740950	48741158
chr1	48741396	48741898
chr1	48802048	48802203
chr1	48928090	48928183
chr1	48964250	48964364
chr1	49303714	49303992
chr1	49304853	49304972
chr1	49321759	49322014
chr1	49322220	49322276
chr1	49322421	49322671
chr1	49323041	49323273
chr1	49324650	49325160
chr1	49325403	49325730
chr1	49326660	49326769
chr1	49474630	49474880
chr1	49610890	49611009
chr1	49727581	49727851
chr1	49762633	49762737
chr1	49829854	49830096
chr1	50159938	50160404
chr1	50161151	50161262
chr1	50382582	50382843
chr1	50927056	50928120
chr1	51256869	51257457
chr1	51384950	51385534
chr1	51478215	51478846
chr1	51768745	51769029
chr1	51869676	51869783
chr1	51915109	51915340
chr1	51915616	51916091
chr1	52119311	52119738
chr1	52119913	52120055
chr1	52134624	52134770
chr1	52152327	52152448
chr1	52156405	52156444
chr1	52232089	52232450
chr1	52232582	52233288
chr1	52233417	52233673
chr1	52314144	52314266
chr1	52314543	52314708
chr1	52315475	52315754
chr1	52316170	52316404
chr1	52317007	52317455
chr1	52318272	52318408
chr1	52318548	52318857
chr1	52319054	52319192
chr1	52319676	52319897
chr1	52499728	52499924
chr1	52500096	52500498
chr1	52500612	52500764
chr1	52590037	52590447
chr1	52593962	52594160
chr1	52628639	52628752
chr1	52630647	52630924
chr1	52726917	52727521
chr1	52790033	52790189
chr1	52817283	52817479
chr1	52817607	52817820
chr1	52844944	52845867
chr1	52893751	52894015
chr1	52939648	52939757
chr1	52952677	52953072
chr1	53129720	53129853
chr1	53132538	53132620
chr1	53132865	53133406
chr1	53133534	53133709
chr1	53134373	53134682
chr1	53236023	53236197
chr1	53296999	53297362
chr1	53352487	53352778
chr1	53389795	53389981
chr1	53504836	53505440
chr1	53508237	53508535
chr1	53613696	53613783
chr1	53706635	53706910
chr1	53784801	53785138
chr1	54194176	54194855
chr1	54194983	54195213
chr1	54250599	54250780
chr1	54265618	54265965
chr1	54462497	54462606
chr1	54557143	54557453
chr1	54557615	54557760
chr1	54557936	54558167
chr1	54754437	54754577
chr1	54925602	54926130
chr1	54926276	54926618
chr1	54957335	54957446
chr1	55026929	55027087
chr1	55027424	55027664
chr1	55052375	55052546
chr1	55052677	55052844
chr1	55052978	55053298
chr1	55087380	55088030
chr1	55088208	55088641
chr1	55131093	55131277
chr1	55131423	55131774
chr1	55204625	55204721
chr1	55226455	55226608
chr1	55237087	55237802
chr1	55237971	55238051
chr1	55238243	55238563
chr1	55296143	55296453
chr1	55362515	55362608
chr1	55362737	55363179
chr1	55363423	55363682
chr1	55381789	55382130
chr1	55405249	55405438
chr1	55405730	55406206
chr1	55406351	55407004
chr1	55497845	55498322
chr1	55697446	55698032
chr1	55778498	55778817
chr1	55779768	55780009
chr1	55782988	55783133
chr1	56008501	56008673
chr1	56098522	56099199
chr1	56137097	56137333
chr1	56464674	56464756
chr1	56772419	56772671
chr1	56773611	56773863
chr1	56774032	56774154
chr1	56777454	56777641
chr1	56779029	56779167
chr1	56782114	56782231
chr1	56795074	56795407
chr1	56796839	56796979
chr1	56969659	56970035
chr1	56970859	56971105
chr1	56971411	56971697
chr1	56972174	56972426
chr1	56972543	56973005
chr1	56973121	56973411
chr1	56973561	56973948
chr1	56976310	56976441
chr1	56977293	56977393
chr1	56977592	56977981
chr1	56978275	56978542
chr1	56980760	56981088
chr1	56984328	56984633
chr1	57070432	57070759
chr1	57308748	57309146
chr1	57377487	57377854
chr1	57377994	57378140
chr1	57406160	57406450
chr1	57406593	57407087
